year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
2009,225,live,ems,B4,NA,257,rm,12.57
2009,335,live,ems,B4,NA,257,rm,12.6
2009,120,live,ems,B4,NA,258,rm,11.68
2009,152,live,ems,B4,NA,258,rm,11.69
2009,225,live,ems,B4,NA,258,rm,11.7
2009,335,live,ems,B4,NA,258,rm,11.7
2009,120,dead,ems,B4,NA,259,rm,12.78
2009,152,dead,ems,B4,NA,259,rm,12.78
2009,225,dead,ems,B4,NA,259,rm,12.77
2009,335,dead,ems,B4,NA,259,rm,12.78
2009,120,live,ems,B4,NA,260,rm,11.35
2009,152,live,ems,B4,NA,260,rm,11.35
2009,225,live,ems,B4,NA,260,rm,11.36
2009,335,live,ems,B4,NA,260,rm,11.37
2009,120,live,ems,B4,NA,261,rm,15.76
2009,152,live,ems,B4,NA,261,rm,15.77
2009,225,live,ems,B4,NA,261,rm,15.79
2009,335,live,ems,B4,NA,261,rm,15.82
2009,120,live,ems,B4,NA,262,ro,27.13
2009,152,live,ems,B4,NA,262,ro,27.36
2009,225,live,ems,B4,NA,262,ro,27.59
2009,335,live,ems,B4,NA,262,ro,27.73
2009,120,live,ems,B4,NA,263,gb,17.38
2009,152,live,ems,B4,NA,263,gb,17.4
2009,225,live,ems,B4,NA,263,gb,17.42
2009,335,live,ems,B4,NA,263,gb,17.45
2009,120,live,ems,B4,NA,264,rm,11.62
2009,152,live,ems,B4,NA,264,rm,11.67
2009,225,live,ems,B4,NA,264,rm,11.82
2009,335,live,ems,B4,NA,264,rm,11.87
2009,120,live,ems,B4,NA,265,gb,23.14
2009,152,live,ems,B4,NA,265,gb,23.18
2009,225,live,ems,B4,NA,265,gb,23.25
2009,335,live,ems,B4,NA,265,gb,23.28
2009,120,live,ems,B4,NA,268,gb,22.52
2009,152,live,ems,B4,NA,268,gb,22.53
2009,225,live,ems,B4,NA,268,gb,22.54
2009,335,live,ems,B4,NA,268,gb,22.56
2009,120,live,ems,B4,NA,269,gb,28.85
2009,152,live,ems,B4,NA,269,gb,28.89
2009,225,live,ems,B4,NA,269,gb,28.94
2009,335,live,ems,B4,NA,269,gb,28.98
2009,120,dead,ems,B4,NA,270,rm,12.82
2009,152,dead,ems,B4,NA,270,rm,12.84
2009,225,dead,ems,B4,NA,270,rm,12.85
2009,335,dead,ems,B4,NA,270,rm,12.87
2009,120,live,ems,B4,NA,271,rm,11.18
2009,152,live,ems,B4,NA,271,rm,11.2
2009,225,live,ems,B4,NA,271,rm,11.25
2009,335,live,ems,B4,NA,271,rm,11.28
2009,120,live,ems,B4,NA,272,rm,23.83
2009,152,live,ems,B4,NA,272,rm,23.98
2009,225,live,ems,B4,NA,272,rm,24.22
2009,335,live,ems,B4,NA,272,rm,24.31
2009,120,live,ems,B4,NA,273,rm,14.62
2009,152,live,ems,B4,NA,273,rm,14.64
2009,225,live,ems,B4,NA,273,rm,14.78
2009,335,live,ems,B4,NA,273,rm,14.81
2009,120,live,ems,B4,NA,276,rm,11.75
2009,152,live,ems,B4,NA,276,rm,11.75
2009,225,live,ems,B4,NA,276,rm,11.84
2009,335,live,ems,B4,NA,276,rm,11.84
2009,120,live,ems,B4,NA,277,ro,26.04
2009,152,live,ems,B4,NA,277,ro,26.18
2009,225,live,ems,B4,NA,277,ro,26.41
2009,335,live,ems,B4,NA,277,ro,26.51
2009,120,live,ems,B4,NA,278,rm,14.98
2009,152,live,ems,B4,NA,278,rm,14.97
2009,225,live,ems,B4,NA,278,rm,14.98
2009,335,live,ems,B4,NA,278,rm,15.01
2009,120,live,ems,B4,NA,279,rm,12.64
2009,152,live,ems,B4,NA,279,rm,12.65
2009,225,live,ems,B4,NA,279,rm,12.65
2009,335,live,ems,B4,NA,279,rm,12.65
2009,120,live,ems,B4,NA,280,ro,24.17
2009,152,live,ems,B4,NA,280,ro,24.27
2009,225,live,ems,B4,NA,280,ro,24.35
2009,335,live,ems,B4,NA,280,ro,24.42
2009,120,live,ems,B4,NA,537,rm,11.08
2009,152,live,ems,B4,NA,537,rm,11.1
2009,225,live,ems,B4,NA,537,rm,11.17
2009,335,live,ems,B4,NA,537,rm,11.2
2009,120,live,ems,B4,NA,725,rm,10.67
2009,152,live,ems,B4,NA,725,rm,10.67
2009,225,live,ems,B4,NA,725,rm,10.68
2009,335,live,ems,B4,NA,725,rm,10.68
2009,120,live,ems,B4,NA,726,ro,37.96
2009,152,live,ems,B4,NA,726,ro,38.16
2009,225,live,ems,B4,NA,726,ro,38.41
2009,335,live,ems,B4,NA,726,ro,38.49
2009,120,live,ems,C1,NA,214,bb,10.62
2009,152,live,ems,C1,NA,214,bb,10.65
2009,225,live,ems,C1,NA,214,bb,10.98
2009,335,live,ems,C1,NA,214,bb,11.03
2009,120,live,ems,C1,NA,217,hem,29.89
2009,152,live,ems,C1,NA,217,hem,30.11
2009,225,live,ems,C1,NA,217,hem,30.43
2009,335,live,ems,C1,NA,217,hem,30.49
2009,120,live,ems,C1,NA,225,beech,11.21
2009,152,live,ems,C1,NA,225,beech,11.27
2009,225,live,ems,C1,NA,225,beech,11.61
2009,335,live,ems,C1,NA,225,beech,11.64
2009,120,live,ems,C1,NA,351,hem,25.2
2009,152,live,ems,C1,NA,351,hem,25.51
2009,225,live,ems,C1,NA,351,hem,25.89
2009,335,live,ems,C1,NA,351,hem,26.09
2009,120,live,ems,C1,NA,352,ro,46.47
2009,152,live,ems,C1,NA,352,ro,46.59
2009,225,live,ems,C1,NA,352,ro,46.69
2009,335,live,ems,C1,NA,352,ro,46.75
2009,120,live,ems,C1,NA,353,ro,41.39
2009,152,live,ems,C1,NA,353,ro,41.53
2009,225,live,ems,C1,NA,353,ro,41.66
2009,335,live,ems,C1,NA,353,ro,41.72
2009,120,live,ems,C1,NA,354,rm,25.19
2009,152,live,ems,C1,NA,354,rm,25.2
2009,225,live,ems,C1,NA,354,rm,25.22
2009,335,live,ems,C1,NA,354,rm,25.24
2009,120,live,ems,C1,NA,355,yb,13.85
2009,152,live,ems,C1,NA,355,yb,13.94
2009,225,live,ems,C1,NA,355,yb,14.12
2009,335,live,ems,C1,NA,355,yb,14.2
2009,120,live,ems,C1,NA,356,ro,37.52
2009,152,live,ems,C1,NA,356,ro,37.68
2009,225,live,ems,C1,NA,356,ro,37.72
2009,335,live,ems,C1,NA,356,ro,37.89
2009,120,live,ems,C1,NA,359,wp,14.71
2009,152,live,ems,C1,NA,359,wp,14.71
2009,225,live,ems,C1,NA,359,wp,14.72
2009,335,live,ems,C1,NA,359,wp,14.73
2009,120,live,ems,C1,NA,360,yb,18.36
2009,152,live,ems,C1,NA,360,yb,18.43
2009,225,live,ems,C1,NA,360,yb,18.66
2009,335,live,ems,C1,NA,360,yb,18.74
2009,120,live,ems,C1,NA,361,ro,60
2009,152,live,ems,C1,NA,361,ro,60.16
2009,225,live,ems,C1,NA,361,ro,60.39
2009,335,live,ems,C1,NA,361,ro,60.47
2009,120,live,ems,C1,NA,362,ro,41.6
2009,152,live,ems,C1,NA,362,ro,41.69
2009,225,live,ems,C1,NA,362,ro,41.73
2009,335,live,ems,C1,NA,362,ro,41.74
2009,120,live,ems,C1,NA,363,ro,35.99
2009,152,live,ems,C1,NA,363,ro,36.15
2009,225,live,ems,C1,NA,363,ro,36.29
2009,335,live,ems,C1,NA,363,ro,36.37
2009,120,live,ems,C1,NA,366,ro,35.36
2009,152,live,ems,C1,NA,366,ro,35.44
2009,225,live,ems,C1,NA,366,ro,35.5
2009,335,live,ems,C1,NA,366,ro,35.52
2009,120,live,ems,C1,NA,367,ro,46.43
2009,152,live,ems,C1,NA,367,ro,46.61
2009,225,live,ems,C1,NA,367,ro,46.63
2009,335,live,ems,C1,NA,367,ro,46.7
2009,120,live,ems,C2,NA,291,rm,19.13
2009,152,live,ems,C2,NA,291,rm,19.1
2009,225,live,ems,C2,NA,291,rm,19.17
2009,335,live,ems,C2,NA,291,rm,19.25
2009,120,live,ems,C2,NA,376,rm,18.24
2009,152,live,ems,C2,NA,376,rm,18.23
2009,225,live,ems,C2,NA,376,rm,18.25
2009,335,live,ems,C2,NA,376,rm,18.24
2009,120,live,ems,C2,NA,377,rm,10.52
2009,152,live,ems,C2,NA,377,rm,10.53
2009,225,live,ems,C2,NA,377,rm,10.52
2009,335,live,ems,C2,NA,377,rm,10.53
2009,120,live,ems,C2,NA,378,ro,55.15
2009,152,live,ems,C2,NA,378,ro,55.33
2009,225,live,ems,C2,NA,378,ro,55.48
2009,335,live,ems,C2,NA,378,ro,55.54
2009,120,live,ems,C2,NA,379,rm,11.25
2009,152,live,ems,C2,NA,379,rm,11.27
2009,225,live,ems,C2,NA,379,rm,11.26
2009,335,live,ems,C2,NA,379,rm,11.28
2009,120,live,ems,C2,NA,380,rm,21.14
2009,152,live,ems,C2,NA,380,rm,21.14
2009,225,live,ems,C2,NA,380,rm,21.16
2009,335,live,ems,C2,NA,380,rm,21.18
2009,120,live,ems,C2,NA,381,rm,16.77
2009,152,live,ems,C2,NA,381,rm,16.78
2009,225,live,ems,C2,NA,381,rm,16.78
2009,335,live,ems,C2,NA,381,rm,16.82
2009,120,live,ems,C2,NA,382,rm,20.13
2009,152,live,ems,C2,NA,382,rm,20.15
2009,225,live,ems,C2,NA,382,rm,20.18
2009,335,live,ems,C2,NA,382,rm,20.2
2009,120,live,ems,C2,NA,385,rm,15.34
2009,152,live,ems,C2,NA,385,rm,15.35
2009,225,live,ems,C2,NA,385,rm,15.43
2009,335,live,ems,C2,NA,385,rm,15.45
