year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
2009,152,live,ems,F5,NA,126,rm,17.14
2009,225,live,ems,F5,NA,126,rm,17.18
2009,335,live,ems,F5,NA,126,rm,17.19
2009,120,live,ems,F5,NA,127,rm,11.55
2009,152,live,ems,F5,NA,127,rm,11.55
2009,225,live,ems,F5,NA,127,rm,11.63
2009,335,live,ems,F5,NA,127,rm,11.65
2009,120,live,ems,F5,NA,128,cherry,24.9
2009,152,live,ems,F5,NA,128,cherry,24.99
2009,225,live,ems,F5,NA,128,cherry,25.08
2009,335,live,ems,F5,NA,128,cherry,25.3
2009,120,live,ems,F5,NA,133,ro,34.83
2009,152,live,ems,F5,NA,133,ro,35.02
2009,225,live,ems,F5,NA,133,ro,35.32
2009,335,live,ems,F5,NA,133,ro,35.45
2009,120,live,ems,B1,NA,152,rm,17.19
2009,120,live,ems,G1,NA,152,rp,42.06
2009,152,live,ems,B1,NA,152,rm,17.29
2009,152,live,ems,G1,NA,152,rp,42.12
2009,225,live,ems,B1,NA,152,rm,17.54
2009,225,live,ems,G1,NA,152,rp,42.2
2009,335,live,ems,B1,NA,152,rm,17.65
2009,335,live,ems,G1,NA,152,rp,42.26
2009,120,live,ems,B1,NA,153,ro,51.93
2009,120,live,ems,G1,NA,153,rm,15.48
2009,152,live,ems,B1,NA,153,ro,52.1
2009,152,live,ems,G1,NA,153,rm,15.56
2009,225,live,ems,B1,NA,153,ro,52.33
2009,225,live,ems,G1,NA,153,rm,15.71
2009,335,live,ems,B1,NA,153,ro,52.39
2009,335,live,ems,G1,NA,153,rm,15.72
2009,120,live,ems,B1,NA,154,rm,27.17
2009,152,live,ems,B1,NA,154,rm,27.21
2009,225,live,ems,B1,NA,154,rm,27.47
2009,335,live,ems,B1,NA,154,rm,27.54
2009,120,live,ems,B1,NA,155,ro,50.96
2009,152,live,ems,B1,NA,155,ro,51.1
2009,225,live,ems,B1,NA,155,ro,51.28
2009,335,live,ems,B1,NA,155,ro,51.36
2009,120,live,ems,B1,NA,156,rm,39.78
2009,152,live,ems,B1,NA,156,rm,39.85
2009,225,live,ems,B1,NA,156,rm,39.94
2009,335,live,ems,B1,NA,156,rm,39.7
2009,120,live,ems,B1,NA,157,rm,19.8
2009,120,live,ems,G1,NA,157,rp,44.29
2009,152,live,ems,B1,NA,157,rm,19.8
2009,152,live,ems,G1,NA,157,rp,44.35
2009,225,live,ems,B1,NA,157,rm,19.8
2009,225,live,ems,G1,NA,157,rp,44.43
2009,335,live,ems,B1,NA,157,rm,19.8
2009,335,live,ems,G1,NA,157,rp,44.43
2009,120,live,ems,G1,NA,158,rp,38.04
2009,152,live,ems,G1,NA,158,rp,38.09
2009,225,live,ems,G1,NA,158,rp,38.21
2009,335,live,ems,G1,NA,158,rp,38.23
2009,120,live,ems,B1,NA,159,rm,29.6
2009,152,live,ems,B1,NA,159,rm,29.67
2009,225,live,ems,B1,NA,159,rm,29.8
2009,335,live,ems,B1,NA,159,rm,29.82
2009,120,live,ems,B1,NA,160,rm,35.81
2009,120,live,ems,G1,NA,160,rp,33.68
2009,152,live,ems,B1,NA,160,rm,35.83
2009,152,live,ems,G1,NA,160,rp,33.71
2009,225,live,ems,B1,NA,160,rm,35.87
2009,225,live,ems,G1,NA,160,rp,33.75
2009,335,live,ems,B1,NA,160,rm,35.88
2009,335,live,ems,G1,NA,160,rp,33.74
2009,120,live,ems,B1,NA,161,rm,19.32
2009,120,live,ems,G1,NA,161,rp,34.38
2009,152,live,ems,B1,NA,161,rm,19.33
2009,152,live,ems,G1,NA,161,rp,34.5
2009,225,live,ems,B1,NA,161,rm,19.44
2009,225,live,ems,G1,NA,161,rp,34.64
2009,335,live,ems,B1,NA,161,rm,19.48
2009,335,live,ems,G1,NA,161,rp,34.67
2009,120,live,ems,B1,NA,162,rm,33.14
2009,120,live,ems,G1,NA,162,rp,39.55
2009,152,live,ems,B1,NA,162,rm,33.17
2009,152,live,ems,G1,NA,162,rp,39.61
2009,225,live,ems,B1,NA,162,rm,33.26
2009,225,live,ems,G1,NA,162,rp,39.69
2009,335,live,ems,B1,NA,162,rm,33.3
2009,335,live,ems,G1,NA,162,rp,39.68
2009,120,live,ems,B1,NA,163,rm,12.98
2009,152,live,ems,B1,NA,163,rm,12.98
2009,225,live,ems,B1,NA,163,rm,12.99
2009,335,live,ems,B1,NA,163,rm,13
2009,120,live,ems,B1,NA,164,wp,20.04
2009,152,live,ems,B1,NA,164,wp,20.18
2009,225,live,ems,B1,NA,164,wp,20.3
2009,335,live,ems,B1,NA,164,wp,20.37
2009,120,live,ems,B1,NA,165,ro,44.38
2009,120,live,ems,G1,NA,165,rm,14.65
2009,152,live,ems,B1,NA,165,ro,44.49
2009,152,live,ems,G1,NA,165,rm,14.67
2009,225,live,ems,B1,NA,165,ro,44.57
2009,225,live,ems,G1,NA,165,rm,14.78
2009,335,live,ems,B1,NA,165,ro,44.61
2009,335,live,ems,G1,NA,165,rm,14.8
2009,120,live,ems,G1,NA,166,cherry,14.71
2009,152,live,ems,G1,NA,166,cherry,14.71
2009,225,live,ems,G1,NA,166,cherry,14.71
2009,335,live,ems,G1,NA,166,cherry,14.71
2009,120,live,ems,G1,NA,167,rp,34.8
2009,152,live,ems,G1,NA,167,rp,34.81
2009,225,live,ems,G1,NA,167,rp,34.87
2009,335,live,ems,G1,NA,167,rp,34.89
2009,120,live,ems,G1,NA,168,rp,28.39
2009,152,live,ems,G1,NA,168,rp,28.51
2009,225,live,ems,G1,NA,168,rp,28.67
2009,335,live,ems,G1,NA,168,rp,28.73
2009,120,live,ems,G1,NA,169,rp,33.87
2009,152,live,ems,G1,NA,169,rp,33.9
2009,225,live,ems,G1,NA,169,rp,33.94
2009,335,live,ems,G1,NA,169,rp,33.95
2009,120,live,ems,G1,NA,172,rp,23.23
2009,152,live,ems,G1,NA,172,rp,23.23
2009,225,live,ems,G1,NA,172,rp,23.23
2009,335,live,ems,G1,NA,172,rp,23.24
2009,120,live,ems,G1,NA,173,rp,29.61
2009,152,live,ems,G1,NA,173,rp,29.63
2009,225,live,ems,G1,NA,173,rp,29.68
2009,335,live,ems,G1,NA,173,rp,29.71
2009,120,live,ems,G1,NA,174,rp,46.37
2009,152,live,ems,G1,NA,174,rp,46.44
2009,225,live,ems,G1,NA,174,rp,46.51
2009,335,live,ems,G1,NA,174,rp,46.52
2009,120,live,ems,G1,NA,175,ro,29.86
2009,152,live,ems,G1,NA,175,ro,30
2009,225,live,ems,G1,NA,175,ro,30.27
2009,335,live,ems,G1,NA,175,ro,30.32
2009,120,live,ems,G1,NA,176,rm,17.27
2009,152,live,ems,G1,NA,176,rm,17.3
2009,225,live,ems,G1,NA,176,rm,17.79
2009,335,live,ems,G1,NA,176,rm,17.8
2009,120,live,ems,B2,NA,179,ro,66.26
2009,152,live,ems,B2,NA,179,ro,66.44
2009,225,live,ems,B2,NA,179,ro,66.59
2009,335,live,ems,B2,NA,179,ro,66.63
2009,120,live,ems,B2,NA,182,yb,31.7
2009,152,live,ems,B2,NA,182,yb,31.76
2009,225,live,ems,B2,NA,182,yb,31.95
2009,335,live,ems,B2,NA,182,yb,32
2009,120,live,ems,B2,NA,185,rm,13.92
2009,152,live,ems,B2,NA,185,rm,13.93
2009,225,live,ems,B2,NA,185,rm,13.94
2009,335,live,ems,B2,NA,185,rm,13.95
2009,120,live,ems,B2,NA,187,rm,31.57
2009,152,live,ems,B2,NA,187,rm,31.62
2009,225,live,ems,B2,NA,187,rm,31.74
2009,335,live,ems,B2,NA,187,rm,31.77
2009,120,live,ems,B2,NA,189,cherry,36.2
2009,152,live,ems,B2,NA,189,cherry,36.23
2009,225,live,ems,B2,NA,189,cherry,36.23
2009,335,live,ems,B2,NA,189,cherry,36.25
2009,120,live,ems,B2,NA,192,bb,13.34
2009,152,live,ems,B2,NA,192,bb,12.55
2009,225,live,ems,B2,NA,192,bb,13.48
2009,335,live,ems,B2,NA,192,bb,13.51
2009,120,live,ems,B2,NA,193,yb,17.44
2009,152,live,ems,B2,NA,193,yb,17.52
