year,jday,tree.type,site,plot,nindivs,tag,spp,dbh,,ba [m^2]
2009,225,live,ems,E3,NA,773,ro,28.24,,0.01993744
2009,335,live,ems,E3,NA,773,ro,28.28,,0.01999396
2009,120,live,ems,E3,NA,774,rm,12.05,,0.003630063
2009,152,live,ems,E3,NA,774,rm,12.07,,0.003642123
2009,225,live,ems,E3,NA,774,rm,12.05,,0.003630063
2009,335,live,ems,E3,NA,774,rm,12.06,,0.00363609
2009,120,live,ems,E3,NA,775,ro,35.38,,0.03129361
2009,152,live,ems,E3,NA,775,ro,35.58,,0.03164841
2009,225,live,ems,E3,NA,775,ro,35.82,,0.03207681
2009,335,live,ems,E3,NA,775,ro,35.94,,0.03229209
2009,120,live,ems,E3,NA,776,ro,20.17,,0.010170723
2009,152,live,ems,E3,NA,776,ro,20.19,,0.010190903
2009,225,live,ems,E3,NA,776,ro,20.21,,0.010211103
2009,335,live,ems,E3,NA,776,ro,20.22,,0.01022121
2009,120,live,ems,E3,NA,777,rm,16.34,,0.00667489
2009,152,live,ems,E3,NA,777,rm,16.44,,0.00675684
2009,225,live,ems,E3,NA,777,rm,16.63,,0.006913923
2009,335,live,ems,E3,NA,777,rm,16.69,,0.006963903
2009,120,dead,ems,E4,NA,801,wp,22.42,,0.01256641
2009,152,dead,ems,E4,NA,801,wp,22.43,,0.012577623
2009,225,dead,ems,E4,NA,801,wp,22.42,,0.01256641
2009,335,dead,ems,E4,NA,801,wp,22.42,,0.01256641
2009,120,live,ems,E4,NA,802,ro,35.84,,0.03211264
2009,152,live,ems,E4,NA,802,ro,35.98,,0.03236401
2009,225,live,ems,E4,NA,802,ro,36.19,,0.032742903
2009,335,live,ems,E4,NA,802,ro,36.28,,0.03290596
2009,120,live,ems,E4,NA,803,ro,24.18,,0.01461681
2009,152,live,ems,E4,NA,803,ro,24.28,,0.01473796
2009,225,live,ems,E4,NA,803,ro,24.41,,0.014896203
2009,335,live,ems,E4,NA,803,ro,24.46,,0.01495729
2009,120,live,ems,E4,NA,804,ws,21.23,,0.011267823
2009,152,live,ems,E4,NA,804,ws,21.24,,0.01127844
2009,225,live,ems,E4,NA,804,ws,21.24,,0.01127844
2009,335,live,ems,E4,NA,804,ws,21.25,,0.011289063
2009,120,live,ems,E4,NA,805,wp,45.14,,0.05094049
2009,152,live,ems,E4,NA,805,wp,45.22,,0.05112121
2009,225,live,ems,E4,NA,805,wp,45.43,,0.051597123
2009,335,live,ems,E4,NA,805,wp,45.6,,0.051984
2009,120,live,ems,E4,NA,806,ws,21.3,,0.01134225
2009,152,live,ems,E4,NA,806,ws,21.31,,0.011352903
2009,225,live,ems,E4,NA,806,ws,21.32,,0.01136356
2009,335,live,ems,E4,NA,806,ws,21.33,,0.011374223
2009,120,live,ems,E4,NA,810,rm,23.73,,0.014077823
2009,152,live,ems,E4,NA,810,rm,23.77,,0.014125323
2009,225,live,ems,E4,NA,810,rm,23.99,,0.014388003
2009,335,live,ems,E4,NA,810,rm,24.07,,0.014484123
2009,120,live,ems,E4,NA,811,rm,17.17,,0.007370223
2009,152,live,ems,E4,NA,811,rm,17.17,,0.007370223
2009,225,live,ems,E4,NA,811,rm,17.18,,0.00737881
2009,335,live,ems,E4,NA,811,rm,17.19,,0.007387403
2009,120,live,ems,E4,NA,813,rm,11.22,,0.00314721
2009,152,live,ems,E4,NA,813,rm,11.23,,0.003152823
2009,225,live,ems,E4,NA,813,rm,11.23,,0.003152823
2009,335,live,ems,E4,NA,813,rm,11.23,,0.003152823
2009,120,live,ems,E4,NA,815,ro,29.2,,0.021316
2009,152,live,ems,E4,NA,815,ro,29.32,,0.02149156
2009,225,live,ems,E4,NA,815,ro,29.54,,0.02181529
2009,335,live,ems,E4,NA,815,ro,29.58,,0.02187441
2009,120,live,ems,E4,NA,817,rm,12.67,,0.004013223
2009,152,live,ems,E4,NA,817,rm,12.67,,0.004013223
2009,225,live,ems,E4,NA,817,rm,12.69,,0.004025903
2009,335,live,ems,E4,NA,817,rm,12.69,,0.004025903
2009,120,live,ems,E4,NA,819,yb,25.54,,0.01630729
2009,152,live,ems,E4,NA,819,yb,25.56,,0.01633284
2009,225,live,ems,E4,NA,819,yb,25.57,,0.016345623
2009,335,live,ems,E4,NA,819,yb,25.58,,0.01635841
2009,120,live,ems,E4,NA,821,rm,28.46,,0.02024929
2009,152,live,ems,E4,NA,821,rm,28.61,,0.020463303
2009,225,live,ems,E4,NA,821,rm,28.95,,0.020952563
2009,335,live,ems,E4,NA,821,rm,29.11,,0.021184803
2009,120,live,ems,E4,NA,822,rm,11.36,,0.00322624
2009,152,live,ems,E4,NA,822,rm,11.35,,0.003220563
2009,225,live,ems,E4,NA,822,rm,11.43,,0.003266123
2009,335,live,ems,E4,NA,822,rm,11.44,,0.00327184
2009,120,live,ems,E4,NA,824,ws,18.83,,0.008864223
2009,152,live,ems,E4,NA,824,ws,18.83,,0.008864223
2009,225,live,ems,E4,NA,824,ws,18.87,,0.008901923
2009,335,live,ems,E4,NA,824,ws,18.87,,0.008901923
2009,120,live,ems,E4,NA,826,ws,18.72,,0.00876096
2009,152,live,ems,E4,NA,826,ws,18.72,,0.00876096
2009,225,live,ems,E4,NA,826,ws,18.73,,0.008770323
2009,335,live,ems,E4,NA,826,ws,18.73,,0.008770323
2009,120,live,ems,E4,NA,827,rm,12.9,,0.00416025
2009,152,live,ems,E4,NA,827,rm,12.9,,0.00416025
2009,225,live,ems,E4,NA,827,rm,12.92,,0.00417316
2009,335,live,ems,E4,NA,827,rm,12.99,,0.004218503
2009,120,live,ems,E4,NA,830,ro,33.31,,0.027738903
2009,152,live,ems,E4,NA,830,ro,33.49,,0.028039503
2009,225,live,ems,E4,NA,830,ro,33.7,,0.02839225
2009,335,live,ems,E4,NA,830,ro,33.8,,0.028561
2009,120,live,ems,E4,NA,831,ws,15.56,,0.00605284
2009,152,live,ems,E4,NA,831,ws,15.56,,0.00605284
2009,225,live,ems,E4,NA,831,ws,15.57,,0.006060623
2009,335,live,ems,E4,NA,831,ws,15.58,,0.00606841
2009,120,live,ems,E4,NA,834,rm,24.82,,0.01540081
2009,152,live,ems,E4,NA,834,rm,24.84,,0.01542564
2009,225,live,ems,E4,NA,834,rm,24.92,,0.01552516
2009,335,live,ems,E4,NA,834,rm,24.96,,0.01557504
2009,120,live,ems,E4,NA,835,rm,15.55,,0.006045063
2009,152,live,ems,E4,NA,835,rm,15.55,,0.006045063
2009,225,live,ems,E4,NA,835,rm,15.56,,0.00605284
2009,335,live,ems,E4,NA,835,rm,15.57,,0.006060623
2009,120,live,ems,E4,NA,837,wp,14.23,,0.005062323
2009,152,live,ems,E4,NA,837,wp,14.23,,0.005062323
2009,225,live,ems,E4,NA,837,wp,14.25,,0.005076563
2009,335,live,ems,E4,NA,837,wp,14.25,,0.005076563
2009,120,live,ems,E4,NA,842,wp,20.61,,0.010619303
2009,152,live,ems,E4,NA,842,wp,20.61,,0.010619303
2009,225,live,ems,E4,NA,842,wp,20.64,,0.01065024
2009,335,live,ems,E4,NA,842,wp,20.65,,0.010660563
2009,120,live,ems,E4,NA,843,rm,23.58,,0.01390041
2009,152,live,ems,E4,NA,843,rm,23.71,,0.014054103
2009,225,live,ems,E4,NA,843,rm,23.92,,0.01430416
2009,335,live,ems,E4,NA,843,rm,24.04,,0.01444804
2009,120,live,ems,E4,NA,844,rm,16.45,,0.006765063
2009,152,live,ems,E4,NA,844,rm,16.46,,0.00677329
2009,225,live,ems,E4,NA,844,rm,16.49,,0.006798003
2009,335,live,ems,E4,NA,844,rm,16.5,,0.00680625
2009,120,live,ems,E4,NA,847,yb,16.23,,0.006585323
2009,152,live,ems,E4,NA,847,yb,16.23,,0.006585323
2009,225,live,ems,E4,NA,847,yb,16.24,,0.00659344
2009,335,live,ems,E4,NA,847,yb,16.24,,0.00659344
2009,120,live,ems,E4,NA,852,ws,20.37,,0.010373423
2009,152,live,ems,E4,NA,852,ws,20.39,,0.010393803
2009,225,live,ems,E4,NA,852,ws,20.41,,0.010414203
2009,335,live,ems,E4,NA,852,ws,20.42,,0.01042441
2009,120,live,ems,E4,NA,853,ro,37.47,,0.035100023
2009,152,live,ems,E4,NA,853,ro,37.69,,0.035513403
2009,225,live,ems,E4,NA,853,ro,37.99,,0.036081003
2009,335,live,ems,E4,NA,853,ro,38.03,,0.036157023
2009,120,live,ems,E4,NA,854,hem,16.25,,0.006601563
2009,152,live,ems,E4,NA,854,hem,16.42,,0.00674041
2009,225,live,ems,E4,NA,854,hem,16.65,,0.006930563
2009,335,live,ems,E4,NA,854,hem,16.73,,0.006997323
2009,120,live,ems,E4,NA,856,ws,19.19,,0.009206403
2009,152,live,ems,E4,NA,856,ws,19.21,,0.009225603
2009,225,live,ems,E4,NA,856,ws,19.23,,0.009244823
2009,335,live,ems,E4,NA,856,ws,19.23,,0.009244823
2009,120,live,ems,E4,NA,859,ws,21.86,,0.01194649
2009,152,live,ems,E4,NA,859,ws,21.87,,0.011957423
2009,225,live,ems,E4,NA,859,ws,21.9,,0.01199025
2009,335,live,ems,E4,NA,859,ws,21.89,,0.011979303
2009,120,dead,ems,E4,NA,861,ws,24.77,,0.015338823
2009,152,dead,ems,E4,NA,861,ws,24.77,,0.015338823
2009,225,dead,ems,E4,NA,861,ws,24.78,,0.01535121
2009,335,dead,ems,E4,NA,861,ws,24.78,,0.01535121
2009,120,live,ems,E5,NA,734,hem,13.41,,0.004495703
2009,152,live,ems,E5,NA,734,hem,13.53,,0.004576523
2009,225,live,ems,E5,NA,734,hem,13.65,,0.004658063
2009,335,live,ems,E5,NA,734,hem,13.71,,0.004699103
2009,120,live,ems,E5,NA,876,hem,31.52,,0.02483776
2009,152,live,ems,E5,NA,876,hem,31.57,,0.024916623
2009,225,live,ems,E5,NA,876,hem,31.67,,0.025074723
2009,335,live,ems,E5,NA,876,hem,31.69,,0.025106403
2009,120,live,ems,E5,NA,877,rm,21.18,,0.01121481
2009,152,live,ems,E5,NA,877,rm,21.28,,0.01132096
2009,225,live,ems,E5,NA,877,rm,21.61,,0.011674803
2009,335,live,ems,E5,NA,877,rm,21.73,,0.011804823
2009,120,live,ems,E5,NA,878,hem,45.26,,0.05121169
2009,152,live,ems,E5,NA,878,hem,45.39,,0.051506303
2009,225,live,ems,E5,NA,878,hem,45.6,,0.051984
2009,335,live,ems,E5,NA,878,hem,45.69,,0.052189403
2009,120,live,ems,E5,NA,879,wp,28.78,,0.02070721
2009,152,live,ems,E5,NA,879,wp,28.82,,0.02076481
2009,225,live,ems,E5,NA,879,wp,28.85,,0.020808063
2009,335,live,ems,E5,NA,879,wp,28.87,,0.020836923
2009,120,live,ems,E5,NA,880,ro,35.78,,0.03200521
2009,152,live,ems,E5,NA,880,ro,35.94,,0.03229209
2009,225,live,ems,E5,NA,880,ro,36.23,,0.032815323
2009,335,live,ems,E5,NA,880,ro,36.1,,0.03258025
2009,120,live,ems,E5,NA,884,wp,36.23,,0.032815323
2009,152,live,ems,E5,NA,884,wp,36.29,,0.032924103
2009,225,live,ems,E5,NA,884,wp,36.35,,0.033033063
2009,335,live,ems,E5,NA,884,wp,36.38,,0.03308761
2009,120,live,ems,E5,NA,885,rm,21.81,,0.011891903
2009,152,live,ems,E5,NA,885,rm,21.84,,0.01192464
2009,225,live,ems,E5,NA,885,rm,22.03,,0.012133023
2009,335,live,ems,E5,NA,885,rm,22.07,,0.012177123
2009,120,live,ems,E5,NA,887,rm,16.31,,0.006650403
2009,152,live,ems,E5,NA,887,rm,16.32,,0.00665856
2009,225,live,ems,E5,NA,887,rm,16.34,,0.00667489
2009,335,live,ems,E5,NA,887,rm,16.35,,0.006683063
2009,120,dead,ems,E5,NA,888,rm,12.36,,0.00381924
2009,152,dead,ems,E5,NA,888,rm,12.37,,0.003825423
2009,225,dead,ems,E5,NA,888,rm,12.36,,0.00381924
2009,335,dead,ems,E5,NA,888,rm,12.36,,0.00381924
2009,120,live,ems,E5,NA,889,hem,27.14,,0.01841449
2009,152,live,ems,E5,NA,889,hem,27.3,,0.01863225
2009,225,live,ems,E5,NA,889,hem,27.47,,0.018865023
2009,335,live,ems,E5,NA,889,hem,27.54,,0.01896129
2009,120,live,ems,E5,NA,890,ro,19.62,,0.00962361
2009,152,live,ems,E5,NA,890,ro,19.71,,0.009712103
2009,225,live,ems,E5,NA,890,ro,19.87,,0.009870423
2009,335,live,ems,E5,NA,890,ro,19.92,,0.00992016
2009,120,live,ems,E5,NA,891,rm,21.1,,0.01113025
2009,152,live,ems,E5,NA,891,rm,21.13,,0.011161923
2009,225,live,ems,E5,NA,891,rm,21.23,,0.011267823
2009,335,live,ems,E5,NA,891,rm,21.25,,0.011289063
2009,120,live,ems,E5,NA,892,rm,20.16,,0.01016064
2009,152,live,ems,E5,NA,892,rm,20.17,,0.010170723
2009,225,live,ems,E5,NA,892,rm,20.15,,0.010150563
2009,335,live,ems,E5,NA,892,rm,20.2,,0.010201
2009,120,live,ems,E5,NA,893,hem,25.19,,0.015863403
2009,152,live,ems,E5,NA,893,hem,25.3,,0.01600225
2009,225,live,ems,E5,NA,893,hem,25.41,,0.016141703
2009,335,live,ems,E5,NA,893,hem,25.46,,0.01620529
2009,120,live,ems,E5,NA,895,rm,22.36,,0.01249924
2009,152,live,ems,E5,NA,895,rm,22.39,,0.012532803
2009,225,live,ems,E5,NA,895,rm,22.53,,0.012690023
2009,335,live,ems,E5,NA,895,rm,22.58,,0.01274641
2009,120,live,ems,E5,NA,897,wp,25.47,,0.016218023
2009,152,live,ems,E5,NA,897,wp,25.45,,0.016192563
2009,225,live,ems,E5,NA,897,wp,25.47,,0.016218023
2009,335,live,ems,E5,NA,897,wp,25.47,,0.016218023
2009,120,live,ems,E5,NA,899,wp,53.41,,0.071315703
2009,152,live,ems,E5,NA,899,wp,53.61,,0.071850803
2009,225,live,ems,E5,NA,899,wp,53.8,,0.072361
2009,335,live,ems,E5,NA,899,wp,53.89,,0.072603303
2009,120,live,ems,E5,NA,900,rm,17.79,,0.007912103
2009,152,live,ems,E5,NA,900,rm,17.8,,0.007921
2009,225,live,ems,E5,NA,900,rm,17.87,,0.007983423
2009,335,live,ems,E5,NA,900,rm,17.89,,0.008001303
2009,120,live,ems,E5,NA,901,wp,33.24,,0.02762244
2009,152,live,ems,E5,NA,901,wp,33.36,,0.02782224
2009,225,live,ems,E5,NA,901,wp,33.48,,0.02802276
2009,335,live,ems,E5,NA,901,wp,33.54,,0.02812329
2009,120,live,ems,E5,NA,902,hem,13.75,,0.004726563
2009,152,live,ems,E5,NA,902,hem,13.76,,0.00473344
2009,225,live,ems,E5,NA,902,hem,13.75,,0.004726563
2009,335,live,ems,E5,NA,902,hem,13.81,,0.004767903
2009,120,live,ems,E5,NA,903,ro,29.2,,0.021316
2009,152,live,ems,E5,NA,903,ro,29.31,,0.021476903
2009,225,live,ems,E5,NA,903,ro,29.64,,0.02196324
2009,335,live,ems,E5,NA,903,ro,29.73,,0.022096823
2009,120,live,ems,E5,NA,904,rm,16.77,,0.007030823
2009,152,live,ems,E5,NA,904,rm,16.78,,0.00703921
2009,225,live,ems,E5,NA,904,rm,16.8,,0.007056
2009,335,live,ems,E5,NA,904,rm,16.81,,0.007064403
2009,120,live,ems,E5,NA,905,hem,22.4,,0.012544
2009,152,live,ems,E5,NA,905,hem,22.58,,0.01274641
2009,225,live,ems,E5,NA,905,hem,22.79,,0.012984603
2009,335,live,ems,E5,NA,905,hem,22.89,,0.013098803
2009,120,live,ems,E5,NA,908,rm,28.15,,0.019810563
2009,152,live,ems,E5,NA,908,rm,28.31,,0.020036403
2009,225,live,ems,E5,NA,908,rm,28.52,,0.02033476
2009,335,live,ems,E5,NA,908,rm,27.8,,0.019321
2009,120,live,ems,E5,NA,909,rm,19.75,,0.009751563
2009,152,live,ems,E5,NA,909,rm,19.83,,0.009830723
2009,225,live,ems,E5,NA,909,rm,20.12,,0.01012036
2009,335,live,ems,E5,NA,909,rm,20.21,,0.010211103
2009,120,live,ems,E5,NA,910,rm,21.95,,0.012045063
2009,152,live,ems,E5,NA,910,rm,22.01,,0.012111003
2009,225,live,ems,E5,NA,910,rm,22.14,,0.01225449
2009,335,live,ems,E5,NA,910,rm,22.2,,0.012321
2009,120,live,ems,E5,NA,911,hem,43.48,,0.04726276
2009,152,live,ems,E5,NA,911,hem,43.6,,0.047524
2009,225,live,ems,E5,NA,911,hem,43.8,,0.047961
2009,335,live,ems,E5,NA,911,hem,43.85,,0.048070563
2009,120,live,ems,F1,NA,202,hem,11.38,,0.00323761
2009,152,live,ems,F1,NA,202,hem,11.53,,0.003323523
2009,225,live,ems,F1,NA,202,hem,11.76,,0.00345744
2009,335,live,ems,F1,NA,202,hem,11.83,,0.003498723
2009,120,live,ems,F1,NA,210,hem,10.2,,0.002601
2009,152,live,ems,F1,NA,210,hem,10.2,,0.002601
2009,225,live,ems,F1,NA,210,hem,10.24,,0.00262144
2009,335,live,ems,F1,NA,210,hem,10.28,,0.00264196
2009,120,live,ems,F1,NA,235,hem,10.85,,0.002943063
2009,152,live,ems,F1,NA,235,hem,11,,0.003025
2009,225,live,ems,F1,NA,235,hem,11.07,,0.003063623
2009,335,live,ems,F1,NA,235,hem,11.09,,0.003074703
2009,120,live,ems,F1,NA,236,hem,11.4,,0.003249
2009,152,live,ems,F1,NA,236,hem,11.55,,0.003335063
2009,225,live,ems,F1,NA,236,hem,11.76,,0.00345744
2009,335,live,ems,F1,NA,236,hem,11.79,,0.003475103
2009,120,live,ems,F1,NA,297,hem,12.55,,0.003937563
2009,152,live,ems,F1,NA,297,hem,12.69,,0.004025903
2009,225,live,ems,F1,NA,297,hem,12.86,,0.00413449
2009,335,live,ems,F1,NA,297,hem,12.88,,0.00414736
2009,120,dead,ems,F1,NA,926,rp,15.6,,0.006084
2009,152,dead,ems,F1,NA,926,rp,15.6,,0.006084
2009,225,dead,ems,F1,NA,926,rp,15.6,,0.006084
2009,335,dead,ems,F1,NA,926,rp,15.6,,0.006084
2009,120,live,ems,F1,NA,929,rp,38.43,,0.036921623
2009,152,live,ems,F1,NA,929,rp,38.57,,0.037191123
2009,225,live,ems,F1,NA,929,rp,38.73,,0.037500323
2009,335,live,ems,F1,NA,929,rp,38.76,,0.03755844
2009,120,live,ems,F1,NA,930,hem,59.04,,0.08714304
2009,152,live,ems,F1,NA,930,hem,59.13,,0.087408923
2009,225,live,ems,F1,NA,930,hem,59.3,,0.08791225
2009,335,live,ems,F1,NA,930,hem,60,,0.09
2009,120,live,ems,F1,NA,932,cherry,18.7,,0.00874225
2009,152,live,ems,F1,NA,932,cherry,18.7,,0.00874225
2009,225,live,ems,F1,NA,932,cherry,18.7,,0.00874225
2009,335,live,ems,F1,NA,932,cherry,18.7,,0.00874225
2009,120,live,ems,F1,NA,933,rm,19.77,,0.009771323
2009,152,live,ems,F1,NA,933,rm,19.82,,0.00982081
2009,225,live,ems,F1,NA,933,rm,20.02,,0.01002001
2009,335,live,ems,F1,NA,933,rm,20.09,,0.010090203
2009,120,live,ems,F1,NA,934,rm,15.86,,0.00628849
2009,152,live,ems,F1,NA,934,rm,15.86,,0.00628849
2009,225,live,ems,F1,NA,934,rm,15.87,,0.006296423
2009,335,live,ems,F1,NA,934,rm,15.88,,0.00630436
2009,120,live,ems,F1,NA,936,rm,12.18,,0.00370881
2009,152,live,ems,F1,NA,936,rm,12.19,,0.003714903
2009,225,live,ems,F1,NA,936,rm,12.31,,0.003788403
2009,335,live,ems,F1,NA,936,rm,12.33,,0.003800723
2009,120,live,ems,F1,NA,937,rm,31.7,,0.02512225
2009,152,live,ems,F1,NA,937,rm,31.75,,0.025201563
2009,225,live,ems,F1,NA,937,rm,32.01,,0.025616003
2009,335,live,ems,F1,NA,937,rm,32.1,,0.02576025
2009,120,live,ems,F1,NA,938,rm,29.96,,0.02244004
2009,152,live,ems,F1,NA,938,rm,30.18,,0.02277081
2009,225,live,ems,F1,NA,938,rm,30.56,,0.02334784
2009,335,live,ems,F1,NA,938,rm,29.6,,0.021904
2009,120,live,ems,F1,NA,941,rm,26.34,,0.01734489
2009,152,live,ems,F1,NA,941,rm,26.36,,0.01737124
2009,225,live,ems,F1,NA,941,rm,26.42,,0.01745041
2009,335,live,ems,F1,NA,941,rm,26.46,,0.01750329
2009,120,live,ems,F1,NA,943,rm,24.34,,0.01481089
2009,152,live,ems,F1,NA,943,rm,24.38,,0.01485961
2009,225,live,ems,F1,NA,943,rm,24.53,,0.015043023
2009,335,live,ems,F1,NA,943,rm,24.56,,0.01507984
2009,120,live,ems,F1,NA,945,rp,36.8,,0.033856
2009,152,live,ems,F1,NA,945,rp,36.89,,0.034021803
2009,225,live,ems,F1,NA,945,rp,37.04,,0.03429904
2009,335,live,ems,F1,NA,945,rp,37.06,,0.03433609
2009,120,live,ems,F1,NA,947,rm,17.17,,0.007370223
2009,152,live,ems,F1,NA,947,rm,17.18,,0.00737881
2009,225,live,ems,F1,NA,947,rm,17.24,,0.00743044
2009,335,live,ems,F1,NA,947,rm,17.25,,0.007439063
2009,120,live,ems,F1,NA,948,rm,20.83,,0.010847223
2009,152,live,ems,F1,NA,948,rm,20.88,,0.01089936
2009,225,live,ems,F1,NA,948,rm,21.17,,0.011204223
2009,335,live,ems,F1,NA,948,rm,21.23,,0.011267823
2009,120,live,ems,F1,NA,949,bo,35.52,,0.03154176
2009,152,live,ems,F1,NA,949,bo,35.72,,0.03189796
2009,225,live,ems,F1,NA,949,bo,36.09,,0.032562203
2009,335,live,ems,F1,NA,949,bo,35.1,,0.03080025
2009,120,live,ems,F1,NA,950,rm,10.36,,0.00268324
2009,152,live,ems,F1,NA,950,rm,10.35,,0.002678063
2009,225,live,ems,F1,NA,950,rm,10.38,,0.00269361
2009,335,live,ems,F1,NA,950,rm,10.38,,0.00269361
2009,120,live,ems,F1,NA,951,rp,41.26,,0.04255969
2009,152,live,ems,F1,NA,951,rp,41.34,,0.04272489
2009,225,live,ems,F1,NA,951,rp,41.42,,0.04289041
2009,335,live,ems,F1,NA,951,rp,41.43,,0.042911123
2009,120,live,ems,F1,NA,953,rp,33.46,,0.02798929
2009,152,live,ems,F1,NA,953,rp,33.52,,0.02808976
2009,225,live,ems,F1,NA,953,rp,33.6,,0.028224
2009,335,live,ems,F1,NA,953,rp,33.63,,0.028274423
2009,120,live,ems,F1,NA,957,rp,36.44,,0.03319684
2009,152,live,ems,F1,NA,957,rp,36.51,,0.033324503
2009,225,live,ems,F1,NA,957,rp,36.59,,0.033470703
2009,335,live,ems,F1,NA,957,rp,36.62,,0.03352561
2009,120,live,ems,F1,NA,960,rp,40.32,,0.04064256
2009,152,live,ems,F1,NA,960,rp,40.37,,0.040743423
2009,225,live,ems,F1,NA,960,rp,40.46,,0.04092529
2009,335,live,ems,F1,NA,960,rp,40.48,,0.04096576
2009,120,live,ems,F2,NA,977,rm,18.77,,0.008807823
2009,152,live,ems,F2,NA,977,rm,18.87,,0.008901923
2009,225,live,ems,F2,NA,977,rm,19.18,,0.00919681
2009,335,live,ems,F2,NA,977,rm,19.3,,0.00931225
2009,120,live,ems,F2,NA,978,yb,11.05,,0.003052563
2009,152,live,ems,F2,NA,978,yb,11.05,,0.003052563
2009,225,live,ems,F2,NA,978,yb,11.11,,0.003085803
2009,335,live,ems,F2,NA,978,yb,11.11,,0.003085803
2009,120,live,ems,F2,NA,980,hem,32.3,,0.02608225
2009,152,live,ems,F2,NA,980,hem,32.33,,0.026130723
2009,225,live,ems,F2,NA,980,hem,32.4,,0.026244
2009,335,live,ems,F2,NA,980,hem,32.42,,0.02627641
2009,120,live,ems,F2,NA,981,rm,27.35,,0.018700563
2009,152,live,ems,F2,NA,981,rm,27.35,,0.018700563
2009,225,live,ems,F2,NA,981,rm,27.35,,0.018700563
2009,335,live,ems,F2,NA,981,rm,27.36,,0.01871424
2009,120,live,ems,F2,NA,982,rm,24.72,,0.01527696
2009,152,live,ems,F2,NA,982,rm,24.82,,0.01540081
2009,225,live,ems,F2,NA,982,rm,25.07,,0.015712623
2009,335,live,ems,F2,NA,982,rm,25.2,,0.015876
2009,120,live,ems,F2,NA,983,yb,19.2,,0.009216
2009,152,live,ems,F2,NA,983,yb,19.21,,0.009225603
2009,225,live,ems,F2,NA,983,yb,19.26,,0.00927369
2009,335,live,ems,F2,NA,983,yb,19.28,,0.00929296
2009,120,live,ems,F2,NA,984,rm,42.24,,0.04460544
2009,152,live,ems,F2,NA,984,rm,42.28,,0.04468996
2009,225,live,ems,F2,NA,984,rm,42.53,,0.045220023
2009,335,live,ems,F2,NA,984,rm,42.61,,0.045390303
2009,120,live,ems,F2,NA,985,yb,16.23,,0.006585323
2009,152,live,ems,F2,NA,985,yb,16.27,,0.006617823
2009,225,live,ems,F2,NA,985,yb,16.43,,0.006748623
2009,335,live,ems,F2,NA,985,yb,16.49,,0.006798003
2009,120,live,ems,F2,NA,986,rm,20.3,,0.01030225
2009,152,live,ems,F2,NA,986,rm,20.3,,0.01030225
2009,225,live,ems,F2,NA,986,rm,20.34,,0.01034289
2009,335,live,ems,F2,NA,986,rm,20.36,,0.01036324
2009,120,live,ems,F2,NA,987,rm,24.11,,0.014532303
2009,152,live,ems,F2,NA,987,rm,24.12,,0.01454436
2009,225,live,ems,F2,NA,987,rm,24.13,,0.014556423
2009,335,live,ems,F2,NA,987,rm,24.14,,0.01456849
2009,120,live,ems,F2,NA,988,bb,20.04,,0.01004004
2009,152,live,ems,F2,NA,988,bb,20.2,,0.010201
2009,225,live,ems,F2,NA,988,bb,20.48,,0.01048576
2009,335,live,ems,F2,NA,988,bb,20.65,,0.010660563
2009,120,live,ems,F2,NA,990,bb,20.45,,0.010455063
2009,152,live,ems,F2,NA,990,bb,20.56,,0.01056784
2009,225,live,ems,F2,NA,990,bb,20.68,,0.01069156
2009,335,live,ems,F2,NA,990,bb,20.77,,0.010784823
2009,120,live,ems,F2,NA,991,ro,47.12,,0.05550736
2009,152,live,ems,F2,NA,991,ro,47.26,,0.05583769
2009,225,live,ems,F2,NA,991,ro,47.43,,0.056240123
2009,335,live,ems,F2,NA,991,ro,47.5,,0.05640625
2009,120,live,ems,F2,NA,992,ro,60.67,,0.092021223
2009,152,live,ems,F2,NA,992,ro,60.81,,0.092446403
2009,225,live,ems,F2,NA,992,ro,61.09,,0.093299703
2009,335,live,ems,F2,NA,992,ro,61.16,,0.09351364
2009,120,live,ems,F2,NA,993,bb,15.18,,0.00576081
2009,152,live,ems,F2,NA,993,bb,15.23,,0.005798823
2009,225,live,ems,F2,NA,993,bb,15.34,,0.00588289
2009,335,live,ems,F2,NA,993,bb,15.39,,0.005921303
2009,120,live,ems,F2,NA,994,yb,11.65,,0.003393063
2009,152,live,ems,F2,NA,994,yb,11.66,,0.00339889
2009,225,live,ems,F2,NA,994,yb,11.73,,0.003439823
2009,335,live,ems,F2,NA,994,yb,11.76,,0.00345744
2009,120,live,ems,F2,NA,995,ro,33.3,,0.02772225
2009,152,live,ems,F2,NA,995,ro,33.41,,0.027905703
2009,225,live,ems,F2,NA,995,ro,33.61,,0.028240803
2009,335,live,ems,F2,NA,995,ro,33.65,,0.028308063
2009,120,live,ems,F3,NA,1,rm,16.24,,0.00659344
2009,152,live,ems,F3,NA,1,rm,16.26,,0.00660969
2009,225,live,ems,F3,NA,1,rm,16.42,,0.00674041
2009,335,live,ems,F3,NA,1,rm,16.47,,0.006781523
2009,120,live,ems,F3,NA,2,hem,22.8,,0.012996
2009,152,live,ems,F3,NA,2,hem,23.04,,0.01327104
2009,225,live,ems,F3,NA,2,hem,23.31,,0.013583903
2009,335,live,ems,F3,NA,2,hem,23.48,,0.01378276
2009,120,live,ems,F3,NA,3,wp,32.29,,0.026066103
2009,152,live,ems,F3,NA,3,wp,32.42,,0.02627641
